feature,mean_abs_shap
弹性评估-7如果我生病了，即使不能恢复到以前的身体状态，也会学着适应各种变化=4.0,0.00035219133
是否脑出血=0.0,0.0003500729
感知-在1.5米处检测大E=1,0.00033810645
心理-您对生活基本上满意吗？=1,0.00033582337
认知-重复三样东西名字-树木=0,0.00032961645
IADL量表-3上街购物=3.0,0.00032732895
跌倒评估-13月内有无跌倒/视觉障碍=0.0,0.00032478585
是否甲状腺功能减退=1.0,0.00032173085
生活行为与社会功能评估-您经常进行以下闲暇活动吗?(打牌、下棋、花草园艺、养小动物、书法绘画拉奏吟唱钓鱼、逛公园、集邮及物品收藏、散步锻炼、运动、玩电脑、看电影听戏、与邻居等聊天等)=1-1,0.00032108507
生命质量评估-8）在过去的4个星期里，您身体上的疼痛对您的日常工作（包括上班和家务）有多大影响？=4.0,0.00031522184
Fried衰弱表型评估-我感觉做任何事都很费力=3-1,0.00030921353
臀围=97.0,0.00030082834
IADL量表-2做饭=Missing,0.00029741248
是否胃肠疾病=1.0,0.0002962481
Fried衰弱表型评估-我什么事情都不想干=Missing,0.0002959266
慢病症状-明显记忆下降=Missing,0.00029561936
生命质量评估-1）总体来讲，您的健康状况是=Missing,0.00029229338
认知-给您一张纸请您按我说的去做-用两只手将它对折起来=0,0.00029098257
心理-您对生活基本上满意吗？=0,0.00029063877
经济状况=Missing,0.00028989068
IADL量表-8洗个人小衣物=3.0,0.0002844037
IADL量表-1打电话=1.0,0.00028120427
市=白城市,0.00027635982
Fried衰弱表型评估-2)习惯用手=1.0,0.00027550448
认知-您现在在哪个乡（镇、街道）=0,0.0002740772
认知-这里是什么地方=1,0.00027336742
感知-在3米处检测大E=1,0.00026797724
认知-出示铅笔：请问这是什么东西？=0,0.0002654377
自我感觉嗅觉=迟钝,0.00026432867
白内障治疗状态=2.0,0.0002637508
是否脑血管病（TIA）=1.0,0.00026236603
ADL量表-1进食=10.0,0.0002613987
"生活行为与社会功能评估-10过去2年里,您喝茶的频率如何？=2.0",0.00025985946
高血压发病年数=1.0,0.00025415345
生活行为与社会功能评估-2您是否参与社区服务、帮助邻里等社会公益性活动（包括有偿或无偿）？=Missing,0.00025383246
Fried衰弱表型评估-3)是否完成4米行走:=1.0,0.00025221758
臀围=85.0,0.00025006433
ADL量表-3修饰（洗脸、刷牙、刮脸、梳头）=Missing,0.0002484358
体脂率=Missing,0.00024618718
区=农安县,0.00024593796
臀围=92.0,0.00024098503
肌酐=Other,0.00023908749
冠心病心绞痛发病年数=6.0,0.00023855406
跌倒评估-3使用助行器具=15.0,0.00023848182
脑血栓发病年数=2.0,0.00023475965
"生活行为与社会功能评估-9过去2年里,您饮用咖啡的频率如何？=2.0",0.00022939114
认知-出示铅笔：请问这是什么东西？=1,0.00022858902
臀围=Other,0.00022799398
查尔森合并症-轻微的肝脏疾病=有,0.00022386161
心理-您是否觉得像现在这样活着毫无意义？=1,0.00021912526
市=松原市,0.00021846229
ADL量表-1进食=0.0,0.00021563622
认知-您现在在哪个县（区）=0,0.00021428526
冠心病心绞痛治疗状态=Missing,0.00021362094
查尔森合并症-周围性血管疾病=有,0.00021350781
弹性评估-2我的食欲很好=4.0,0.00020886448
Fried衰弱表型评估-②室外活动（园艺等）=Missing,0.00020812328
是否骨关节病=1.0,0.00020784761
ADL量表-3修饰（洗脸、刷牙、刮脸、梳头）=0.0,0.00020750615
IADL量表-6服务药物=2.0,0.00020607795
认知-现在是什么季节=1,0.00020326176
认知-现在是星期几=1,0.00020190263
ADL量表-5控制大便=10.0,0.00019889479
心理-您集中精力有困难吗？=1,0.00019885194
腰围=96.0,0.00019880987
认知-文化水平=0,0.00019815487
认知-重复计算-第1次=0,0.00019428576
腰围=86.0,0.00019356786
活力-活动能力=0,0.00018421444
弹性评估-14我经常参加社区服务等社会活动=1.0,0.00018365124
ADL量表-9平地行走45米=10.0,0.00018303134
认知-回忆三种东西名字1=1,0.00017993213
ADL量表-10上下楼梯=0.0,0.00017976716
Fried衰弱表型评估-2)您每天体育锻炼（室外活动）大于30min么（或3h/周)？=Missing,0.00017575234
腰围=92.0,0.00017517949
体脂率=Other,0.00016769563
臀围=93.0,0.00016519871
跌倒评估-6认知能力=0.0,0.00015719065
受试来源=3.0,0.00015551309
Fried衰弱表型评估-①散步=2.0,0.0001536589
ADL量表-4穿衣（穿脱衣服、鞋袜、系鞋带、扣子、拉链）=10.0,0.00015169893
是否其他呼吸疾病=1.0,0.00015036682
市=楚雄彝族自治州,0.00014668639
区=朝阳区,0.00014641814
腰围=82.0,0.00014634526
ADL量表-5控制大便=5.0,0.00014048614
心理-您是否害怕会有不幸的事情落到您头上？=1,0.00013971013
腰围=98.0,0.00013913595
是否其他神经疾病=1.0,0.00013886885
弹性评估-9当我生病或遇到困难时，会有人给我鼓励和帮助=2.0,0.00013430006
省=陕西省,0.00013324429
认知-现在是哪一年=1,0.00013260849
臀围=102.0,0.00012741008
Fried衰弱表型评估-④中度及以上强度活动（跳舞，保龄，高尔夫，游泳，乒乓球，足球，篮球，跑步，爬山等）=Missing,0.0001263948
跌倒评估-6认知能力=15.0,0.00012525478
生活行为与社会功能评估-5目前的收入（包括现金和实物）是否能够维持您的日常开支？=4-1,0.00012245134
是否前列腺病（问男）=1.0,0.00011904378
认知-现在是几月份=1,0.00011838214
Fried衰弱表型评估-1)在过去的6个月里，您的一只手或双手有没有做过手术或者发生任何肿胀、发炎、严重疼痛或受伤？=3.0,0.00011745882
ADL量表-6控制小便=5.0,0.000117273165
慢病症状-近3年无外力的摔倒=1.0,0.00011515876
区=玉泉区,0.00011382763
高血压发病年数=20.0,0.000110157795
认知-您现在在哪个省（市）=1,0.00010926662
区=融水苗族自治县,0.00010749401
ADL量表-1进食=5.0,0.000106794694
Fried衰弱表型评估-1)在过去的6个月里，您的一只手或双手有没有做过手术或者发生任何肿胀、发炎、严重疼痛或受伤？=Missing,0.000106054875
认知-您现在在哪个省（市）=0,0.00010592417
认知-给您一张纸请您按我说的去做-放在您的大腿上=1,0.00010544594
市=昆明市,0.000105237916
区=西山区,0.00010497873
区=城东区,0.000104538136
ADL量表-6控制小便=0.0,9.7663535e-05
弹性评估-1我的身体状况比同龄人要好=4.0,9.521047e-05
心理-您是否觉得大多数人比您强得多？=1,9.0606685e-05
腰围=84.0,8.874015e-05
生命质量评估-2）中等强度的活动。如移动一张桌子、扫地、打太极拳、做简单体操等？=Missing,8.859168e-05
是否其他心血管疾病=1.0,8.852901e-05
Fried衰弱表型评估-3)是否完成4米行走:=Missing,8.6381326e-05
认知-您现在在哪个乡（镇、街道）=1,8.4769104e-05
冠心病心绞痛发病年数=3.0,8.378781e-05
冠心病心绞痛发病年数=1.0,8.34665e-05
跌倒评估-5步态=10.0,8.318097e-05
心理-您是否常感到孤立无援？=1,8.096901e-05
认知-重复三样东西名字-皮球=0,8.0659236e-05
臀围=90.0,7.8351426e-05
区=柳北区,7.753146e-05
糖尿病发病年数=30.0,7.653803e-05
高血压发病年数=3.0,7.4971875e-05
衰弱快速筛查量表-2您能提10斤重物么？=Missing,7.480858e-05
认知-给您一张纸请您按我说的去做-用右手拿着这张纸=1,7.324272e-05
弹性评估-2我的食欲很好=1.0,7.315742e-05
"生活行为与社会功能评估-10过去2年里,您喝茶的频率如何？=4.0",7.209706e-05
红细胞=4.6,7.061948e-05
弹性评估-1我的身体状况比同龄人要好=Missing,6.943018e-05
ADL量表-9平地行走45米=5.0,6.8569236e-05
门冬氨酸氨基转移酶=17.0,6.845552e-05
跌倒评估-3使用助行器具=30.0,6.7287496e-05
区=长白朝鲜族自治县,6.652113e-05
弹性评估-12我的收入能够维持日常开支=1.0,6.5782166e-05
糖尿病发病年数=2.0,6.2015184e-05
人均可支配月收入水平=5.0,5.9760856e-05
白内障发病年数=Other,5.8594855e-05
弹性评估-14我经常参加社区服务等社会活动=5.0,5.8379977e-05
认知-重复三样东西名字-国旗=0,5.7861766e-05
糖尿病发病年数=5.0,5.7400513e-05
糖尿病发病年数=1.0,5.6188615e-05
IADL量表-1打电话=2.0,5.587058e-05
是否甲状腺功能亢进=1.0,5.3553234e-05
生活行为与社会功能评估-6您有可以讲心里话的家人/朋友吗？=2-1,5.0823182e-05
IADL量表-6服务药物=3.0,5.0748684e-05
市=四平市,4.8029804e-05
认知-您现在在哪个县（区）=1,4.670897e-05
白内障发病年数=Missing,4.5865585e-05
腰围=80.0,4.567025e-05
冠心病心绞痛发病年数=5.0,4.472665e-05
弹性评估-6我能处理一些不愉快或痛苦的情绪=4.0,4.3016167e-05
弹性评估-10我有可以讲心里话的人=2.0,4.2869244e-05
臀围=100.0,4.1041905e-05
红细胞=4.4,3.8984635e-05
是否骨质疏松=1.0,3.3156266e-05
臀围=94.0,3.1588246e-05
生命质量评估-8）在过去的4个星期里，您身体上的疼痛对您的日常工作（包括上班和家务）有多大影响？=5.0,3.1284057e-05
IADL量表-1打电话=3.0,3.006673e-05
运动是否完成编码=0,2.7083528e-05
生活行为与社会功能评估-4您过去的一周内是否感觉孤独？=4-1,2.6989715e-05
是否心肌梗死=1.0,2.6644188e-05
脑血栓发病年数=Missing,2.4964811e-05
区=土默特左旗,2.413387e-05
高血压发病年数=14.0,2.2627204e-05
ADL量表-8床椅移动=5.0,2.2438542e-05
红细胞=4.2,2.1868109e-05
活力-神经心理问题=0,1.8194396e-05
感知-第一行看到≥3个E的方向=1,1.803714e-05
婚姻状况=3.0,1.0092244e-05
一生主要从事=3.0,9.6791155e-06
是否肾脏疾病=1.0,9.332364e-06
高血压治疗状态=1.0,7.5000103e-06
市=通辽市,6.0658585e-06
高血压发病年数=40.0,0.0
Fried衰弱表型评估-我什么事情都不想干=4-1,0.0
Fried衰弱表型评估-我什么事情都不想干=Other,0.0
高血压治疗状态=0.0,0.0
冠心病心绞痛发病年数=10.0,0.0
冠心病心绞痛发病年数=15.0,0.0
冠心病心绞痛发病年数=2.0,0.0
冠心病心绞痛发病年数=20.0,0.0
冠心病心绞痛发病年数=8.0,0.0
Fried衰弱表型评估-2)习惯用手=Missing,0.0
省=Other,0.0
高血压发病年数=25.0,0.0
衰弱快速筛查量表-您近1周常有以下感觉么(>3 天)-做任何事都很费力或什么事情都不想干=Missing,0.0
高血压发病年数=6.0,0.0
查尔森合并症-艾滋病=无,0.0
Fried衰弱表型评估-我什么事情都不想干=0,0.0
查尔森合并症-糖尿病伴器官损害=Missing,0.0
查尔森合并症-糖尿病伴器官损害=有,0.0
查尔森合并症-在5年内任何肿瘤=Missing,0.0
查尔森合并症-在5年内任何肿瘤=有,0.0
查尔森合并症-淋巴瘤=Missing,0.0
查尔森合并症-淋巴瘤=Other,0.0
查尔森合并症-淋巴瘤=无,0.0
查尔森合并症-痴呆=Missing,0.0
查尔森合并症-痴呆=Other,0.0
认知-重复计算-第1次=1,0.0
认知-出示手表：请问这是什么东西？=0,0.0
认知-出示手表：请问这是什么东西？=1,0.0
慢病症状-活动气短、水肿=Missing,0.0
慢病症状-尿失禁=1.0,0.0
慢病症状-尿失禁=Missing,0.0
ADL量表-4穿衣（穿脱衣服、鞋袜、系鞋带、扣子、拉链）=0.0,0.0
ADL量表-4穿衣（穿脱衣服、鞋袜、系鞋带、扣子、拉链）=Missing,0.0
ADL量表-5控制大便=Missing,0.0
ADL量表-5控制大便=Other,0.0
ADL量表-6控制小便=Missing,0.0
是否骨关节病=Missing,0.0
是否骨质疏松=Missing,0.0
是否肿瘤=1.0,0.0
是否肿瘤=Missing,0.0
是否白内障=Missing,0.0
白内障发病年数=1.0,0.0
白内障发病年数=10.0,0.0
白内障发病年数=2.0,0.0
白内障发病年数=3.0,0.0
白内障发病年数=5.0,0.0
ADL量表-7如厕=0.0,0.0
认知-您现在在第几层楼=1,0.0
认知-重复三样东西名字-皮球=1,0.0
认知-重复三样东西名字-国旗=1,0.0
慢病症状-近3年无外力的摔倒=Missing,0.0
慢病症状-反复关节疼痛=Missing,0.0
慢病症状-失眠=Missing,0.0
慢病症状-行动不便（缓/跛）=Missing,0.0
慢病症状-头晕=Missing,0.0
慢病症状-便秘=Missing,0.0
ADL量表-7如厕=Missing,0.0
ADL量表-8床椅移动=0.0,0.0
ADL量表-8床椅移动=Missing,0.0
ADL量表-9平地行走45米=0.0,0.0
ADL量表-9平地行走45米=Missing,0.0
ADL量表-10上下楼梯=Missing,0.0
弹性评估-1我的身体状况比同龄人要好=1.0,0.0
弹性评估-2我的食欲很好=Missing,0.0
弹性评估-5我能很好地规划自己的日常生活=1.0,0.0
家庭类型=Missing,0.0
文化程度=Other,0.0
慢病症状-无外因的骨折=1.0,0.0
慢病症状-无外因的骨折=Missing,0.0
认知- 请您念一念这句话，并按照这句话的意思去做=1,0.0
认知-给您一张纸请您按我说的去做-用两只手将它对折起来=1,0.0
IADL量表-3上街购物=Missing,0.0
IADL量表-4管理财务=Missing,0.0
IADL量表-5整理家务=Missing,0.0
IADL量表-6服务药物=Missing,0.0
IADL量表-7使用交通工具=Missing,0.0
IADL量表-8洗个人小衣物=Missing,0.0
查尔森合并症-充血性心力衰竭=Other,0.0
认知-重复三样东西名字-树木=1,0.0
糖尿病发病年数=15.0,0.0
糖尿病发病年数=20.0,0.0
糖尿病发病年数=3.0,0.0
糖尿病发病年数=4.0,0.0
糖尿病发病年数=6.0,0.0
糖尿病发病年数=7.0,0.0
糖尿病发病年数=8.0,0.0
糖尿病发病年数=Other,0.0
红细胞=4.5,0.0
红细胞=4.7,0.0
红细胞=4.8,0.0
糖尿病治疗状态=0.0,0.0
糖尿病治疗状态=1.0,0.0
弹性评估-5我能很好地规划自己的日常生活=Missing,0.0
弹性评估-6我能处理一些不愉快或痛苦的情绪=1.0,0.0
弹性评估-6我能处理一些不愉快或痛苦的情绪=Missing,0.0
弹性评估-7如果我生病了，即使不能恢复到以前的身体状态，也会学着适应各种变化=1.0,0.0
市=西宁市,0.0
市=郑州市,0.0
区=东城区,0.0
区=中原区,0.0
区=丰台区,0.0
区=乐都区,0.0
区=九台区,0.0
区=二道区,0.0
区=公主岭市,0.0
区=凤庆县,0.0
弹性评估-7如果我生病了，即使不能恢复到以前的身体状态，也会学着适应各种变化=Missing,0.0
弹性评估-8当生活环境改变，我可以很好地适应=Missing,0.0
弹性评估-9当我生病或遇到困难时，会有人给我鼓励和帮助=1.0,0.0
是否痴呆=Other,0.0
是否帕金森=1.0,0.0
是否帕金森=Missing,0.0
是否癫痫=Missing,0.0
是否癫痫=Other,0.0
是否神经衰弱=1.0,0.0
是否神经衰弱=Missing,0.0
是否其他神经疾病=Missing,0.0
是否糖尿病=Missing,0.0
糖尿病发病年数=10.0,0.0
弹性评估-9当我生病或遇到困难时，会有人给我鼓励和帮助=Missing,0.0
弹性评估-10我有可以讲心里话的人=1.0,0.0
弹性评估-10我有可以讲心里话的人=Missing,0.0
弹性评估-11我有得到健康知识的方法和途径=1.0,0.0
弹性评估-11我有得到健康知识的方法和途径=Missing,0.0
弹性评估-12我的收入能够维持日常开支=Missing,0.0
弹性评估-13我有自己的个人爱好或休闲方式=1.0,0.0
弹性评估-13我有自己的个人爱好或休闲方式=Missing,0.0
弹性评估-14我经常参加社区服务等社会活动=Missing,0.0
高血压发病年数=12.0,0.0
高血压发病年数=13.0,0.0
是否其他=Missing,0.0
是否其他=Other,0.0
运动是否完成编码=1,0.0
是否完整数据=缺失,0.0
认知-文化水平=Other,0.0
区=大兴区,0.0
区=柳南区,0.0
区=栖霞区,0.0
家庭类型=4.0,0.0
家庭类型=5.0,0.0
高血压发病年数=15.0,0.0
高血压发病年数=2.0,0.0
脑血栓治疗状态=1.0,0.0
脑血栓治疗状态=Missing,0.0
脑血栓治疗状态=Other,0.0
红细胞=4.3,0.0
查尔森合并症-轻微的肝脏疾病=Missing,0.0
查尔森合并症-慢性肺疾病=Missing,0.0
查尔森合并症-慢性肺疾病=有,0.0
查尔森合并症-消化性溃疡疾病=Missing,0.0
查尔森合并症-消化性溃疡疾病=有,0.0
查尔森合并症-结缔组织疾病=Missing,0.0
人均可支配月收入水平=6.0,0.0
人均可支配月收入水平=Missing,0.0
受试来源=1.0,0.0
是否脑出血=1.0,0.0
是否脑出血=Missing,0.0
是否脑血管病（TIA）=Missing,0.0
是否痴呆=Missing,0.0
生命质量评估-3）是否影响您爬几层楼梯？=Missing,0.0
生命质量评估-4）在过去4个星期里，您是否会因为身体健康的原因，在日常生活或工作中感到力不从心？=Missing,0.0
生命质量评估-5）在过去4个星期的工作和日常生活中，您是否因为身体健康的原因而令您的工作或活动受到限制？=Missing,0.0
生命质量评估-6）在过去4个星期里，您是否情绪方面的原因（比如感到沮丧或者焦虑）而令您在工作或日常生活中感到力不从心？=Missing,0.0
生命质量评估-7）在过去4个星期的工作和日常生活中，您是否因为情绪方面的原因（比如感到沮丧或者焦虑）而令您的工作或活动受到限制？=Missing,0.0
查尔森合并症-白血病=Missing,0.0
查尔森合并症-白血病=Other,0.0
查尔森合并症-白血病=无,0.0
出生日期=Other,0.0
衰弱快速筛查量表-3您每天体育锻炼（室外活动）大于30min么（或3h/周)？=Missing,0.0
门冬氨酸氨基转移酶=18.0,0.0
同型半胱氨酸=9.0,0.0
生命质量评估-8）在过去的4个星期里，您身体上的疼痛对您的日常工作（包括上班和家务）有多大影响？=Missing,0.0
跌倒评估-13月内有无跌倒/视觉障碍=Missing,0.0
跌倒评估-2超过一个疾病诊断=Missing,0.0
跌倒评估-3使用助行器具=Missing,0.0
跌倒评估-4静脉输液/置管/使用药物治疗=Missing,0.0
跌倒评估-5步态=20.0,0.0
跌倒评估-5步态=Missing,0.0
市=临沧市,0.0
市=乌鲁木齐市,0.0
市=吉林市,0.0
是否肾脏疾病=Missing,0.0
是否脑血栓=Missing,0.0
脑血栓发病年数=10.0,0.0
脑血栓发病年数=3.0,0.0
脑血栓发病年数=4.0,0.0
脑血栓发病年数=5.0,0.0
健康状态=很差,0.0
臀围=99.0,0.0
区=鱼峰区,0.0
区=鼓楼区,0.0
受试来源=2.0,0.0
婚姻状况=0.0,0.0
Fried衰弱表型评估-我感觉做任何事都很费力=Other,0.0
查尔森合并症-结缔组织疾病=Other,0.0
查尔森合并症-脑血管疾病=Missing,0.0
查尔森合并症-糖尿病=Missing,0.0
腰围=93.0,0.0
腰围=94.0,0.0
腰围=97.0,0.0
臀围=106.0,0.0
臀围=89.0,0.0
市=白山市,0.0
跌倒评估-6认知能力=Missing,0.0
肌少症评估-4爬10层台阶是否存在困难？=Missing,0.0
生活行为与社会功能评估-您经常进行以下闲暇活动吗?(打牌、下棋、花草园艺、养小动物、书法绘画拉奏吟唱钓鱼、逛公园、集邮及物品收藏、散步锻炼、运动、玩电脑、看电影听戏、与邻居等聊天等)=Missing,0.0
生活行为与社会功能评估-4您过去的一周内是否感觉孤独？=Missing,0.0
冠心病心绞痛治疗状态=Other,0.0
是否慢阻肺=1.0,0.0
是否慢阻肺=Missing,0.0
是否其他呼吸疾病=Missing,0.0
是否胃肠疾病=Missing,0.0
是否慢性肝病=1.0,0.0
是否慢性肝病=Missing,0.0
查尔森合并症-转移性实体肿瘤=Missing,0.0
查尔森合并症-转移性实体肿瘤=Other,0.0
腰围=100.0,0.0
腰围=102.0,0.0
腰围=76.0,0.0
腰围=78.0,0.0
腰围=83.0,0.0
腰围=87.0,0.0
腰围=88.0,0.0
腰围=89.0,0.0
腰围=90.0,0.0
查尔森合并症-艾滋病=Missing,0.0
生活行为与社会功能评估-5目前的收入（包括现金和实物）是否能够维持您的日常开支？=Missing,0.0
生活行为与社会功能评估-6您有可以讲心里话的家人/朋友吗？=Missing,0.0
生活行为与社会功能评估-7您是否有吸烟习惯？=4.0,0.0
生活行为与社会功能评估-7您是否有吸烟习惯？=Missing,0.0
生活行为与社会功能评估-8您是否喝酒？=Missing,0.0
生活行为与社会功能评估-您最常饮用的酒是(只选主要一种)？=2.0,0.0
生活行为与社会功能评估-您最常饮用的酒是(只选主要一种)？=4.0,0.0
生活行为与社会功能评估-您最常饮用的酒是(只选主要一种)？=Other,0.0
"生活行为与社会功能评估-9过去2年里,您饮用咖啡的频率如何？=3.0",0.0
"生活行为与社会功能评估-9过去2年里,您饮用咖啡的频率如何？=5.0",0.0
"生活行为与社会功能评估-9过去2年里,您饮用咖啡的频率如何？=Missing",0.0
Fried衰弱表型评估-③低强度活动（太极，气功，瑜伽，击剑，武术等）=Missing,0.0
Fried衰弱表型评估-我感觉做任何事都很费力=0,0.0
查尔森合并症-中度到严重的肝脏疾病=Other,0.0
感知-第二行看到≥3个E的方向=1,0.0
白内障治疗状态=0.0,0.0
白内障治疗状态=1.0,0.0
白内障治疗状态=Missing,0.0
是否青光眼=1.0,0.0
是否青光眼=Missing,0.0
是否前列腺病（问男）=Missing,0.0
是否甲状腺功能减退=Missing,0.0
婚姻状况=Missing,0.0
婚姻状况=Other,0.0
是否甲状腺功能亢进=Missing,0.0
"生活行为与社会功能评估-9过去2年里,您饮用咖啡的频率如何？=Other",0.0
"生活行为与社会功能评估-10过去2年里,您喝茶的频率如何？=Missing",0.0
高血压发病年数=4.0,0.0
高血压发病年数=30.0,0.0
高血压发病年数=Other,0.0
省=新疆维吾尔自治区,0.0
省=河南省,0.0
Fried衰弱表型评估-④中度及以上强度活动（跳舞，保龄，高尔夫，游泳，乒乓球，足球，篮球，跑步，爬山等）=4.0,0.0
查尔森合并症-中度到重度肾疾病=Missing,0.0
查尔森合并症-中度到重度肾疾病=Other,0.0
冠心病心绞痛发病年数=Other,0.0
冠心病心绞痛治疗状态=1.0,0.0
Fried衰弱表型评估-3)是否完成4米行走:=3.0,0.0
Fried衰弱表型评估-3)是否完成4米行走:=Other,0.0
Fried衰弱表型评估-1)在过去的6个月里，您的一只手或双手有没有做过手术或者发生任何肿胀、发炎、严重疼痛或受伤？=2.0,0.0
查尔森合并症-偏瘫=Missing,0.0
查尔森合并症-偏瘫=Other,0.0
查尔森合并症-中度到严重的肝脏疾病=Missing,0.0
Fried衰弱表型评估-我感觉做任何事都很费力=4-1,0.0
