feature,mean_abs_shap
心理-您是否觉得大多数人比您强得多？=1,0.0
心理-您是否觉得大多数人比您强得多？=0,0.0
心理-您是否觉得您的处境已毫无希望？=1,0.0
是否胃肠疾病=Missing,0.0
是否胃肠疾病=1.0,0.0
是否其他呼吸疾病=Missing,0.0
是否其他呼吸疾病=1.0,0.0
是否其他呼吸疾病=0.0,0.0
是否慢阻肺=Missing,0.0
是否其他心血管疾病=1.0,0.0
活力-神经心理问题=2,0.0
活力-神经心理问题=1,0.0
活力-既往3个月内有无重大心理变化或急性疾病=2,0.0
活力-活动能力=2,0.0
活力-活动能力=1,0.0
活力-过去三个月内有没有因为食欲不振、消化问题、咀嚼或吞咽困难而摄食减少=2,0.0
活力-过去三个月内有没有因为食欲不振、消化问题、咀嚼或吞咽困难而摄食减少=1,0.0
活力-过去三个月内有没有因为食欲不振、消化问题、咀嚼或吞咽困难而摄食减少=0,0.0
IADL量表-3上街购物=2.0,0.0
IADL量表-3上街购物=1.0,0.0
IADL量表-2做饭=Missing,0.0
IADL量表-2做饭=3.0,0.0
IADL量表-2做饭=1.0,0.0
IADL量表-1打电话=Missing,0.0
IADL量表-1打电话=2.0,0.0
IADL量表-1打电话=1.0,0.0
是否完整数据=缺失,0.0
步态异常-编码=有,0.0
Fried衰弱表型评估-③低强度活动（太极，气功，瑜伽，击剑，武术等）=4.0,0.0
活力-营养描述结果=营养不良风险,0.0
活力-营养描述结果=营养不良状态,0.0
活力-营养描述结果=正常营养状态,0.0
是否慢性肝病=1.0,0.0
Fried衰弱表型评估-③低强度活动（太极，气功，瑜伽，击剑，武术等）=Missing,0.0
IADL量表-8洗个人小衣物=Missing,0.0
IADL量表-8洗个人小衣物=3.0,0.0
IADL量表-8洗个人小衣物=2.0,0.0
IADL量表-8洗个人小衣物=1.0,0.0
IADL量表-7使用交通工具=Missing,0.0
IADL量表-7使用交通工具=3.0,0.0
IADL量表-7使用交通工具=2.0,0.0
Fried衰弱表型评估-④中度及以上强度活动（跳舞，保龄，高尔夫，游泳，乒乓球，足球，篮球，跑步，爬山等）=1.0,0.0
IADL量表-6服务药物=3.0,0.0
IADL量表-6服务药物=2.0,0.0
IADL量表-5整理家务=Missing,0.0
IADL量表-5整理家务=3.0,0.0
IADL量表-5整理家务=2.0,0.0
IADL量表-5整理家务=1.0,0.0
IADL量表-4管理财务=2.0,0.0
IADL量表-3上街购物=3.0,0.0
ADL量表-3修饰（洗脸、刷牙、刮脸、梳头）=5.0,0.0
ADL量表-3修饰（洗脸、刷牙、刮脸、梳头）=0.0,0.0
是否其他心血管疾病=0.0,0.0
是否心肌梗死=Missing,0.0
是否心肌梗死=0.0,0.0
Fried衰弱表型评估-④中度及以上强度活动（跳舞，保龄，高尔夫，游泳，乒乓球，足球，篮球，跑步，爬山等）=2.0,0.0
Fried衰弱表型评估-④中度及以上强度活动（跳舞，保龄，高尔夫，游泳，乒乓球，足球，篮球，跑步，爬山等）=3.0,0.0
冠心病心绞痛治疗状态=1.0,0.0
冠心病心绞痛发病年数=20.0,0.0
Fried衰弱表型评估-④中度及以上强度活动（跳舞，保龄，高尔夫，游泳，乒乓球，足球，篮球，跑步，爬山等）=4.0,0.0
ADL量表-2洗澡=5.0,0.0
ADL量表-2洗澡=0.0,0.0
ADL量表-1进食=Missing,0.0
ADL量表-1进食=5.0,0.0
ADL量表-1进食=10.0,0.0
ADL量表-1进食=0.0,0.0
ADL量表-8床椅移动=0.0,0.0
Fried衰弱表型评估-2)您每天体育锻炼（室外活动）大于30min么（或3h/周)？=Missing,0.0
ADL量表-7如厕=5.0,0.0
ADL量表-7如厕=10.0,0.0
ADL量表-7如厕=0.0,0.0
ADL量表-6控制小便=Missing,0.0
ADL量表-6控制小便=5.0,0.0
ADL量表-6控制小便=10.0,0.0
ADL量表-6控制小便=0.0,0.0
ADL量表-5控制大便=5.0,0.0
ADL量表-5控制大便=10.0,0.0
ADL量表-4穿衣（穿脱衣服、鞋袜、系鞋带、扣子、拉链）=Missing,0.0
ADL量表-4穿衣（穿脱衣服、鞋袜、系鞋带、扣子、拉链）=5.0,0.0
ADL量表-4穿衣（穿脱衣服、鞋袜、系鞋带、扣子、拉链）=10.0,0.0
ADL量表-4穿衣（穿脱衣服、鞋袜、系鞋带、扣子、拉链）=0.0,0.0
ADL量表-3修饰（洗脸、刷牙、刮脸、梳头）=Missing,0.0
弹性评估-1我的身体状况比同龄人要好=4.0,0.0
弹性评估-1我的身体状况比同龄人要好=3.0,0.0
衰弱快速筛查量表-您近1周常有以下感觉么(>3 天)-做任何事都很费力或什么事情都不想干=0.0,0.0
ADL量表-10上下楼梯=Missing,0.0
ADL量表-10上下楼梯=5.0,0.0
ADL量表-10上下楼梯=10.0,0.0
ADL量表-10上下楼梯=0.0,0.0
ADL量表-9平地行走45米=Missing,0.0
ADL量表-9平地行走45米=5.0,0.0
ADL量表-9平地行走45米=15.0,0.0
ADL量表-9平地行走45米=10.0,0.0
ADL量表-9平地行走45米=0.0,0.0
ADL量表-8床椅移动=Missing,0.0
ADL量表-8床椅移动=5.0,0.0
ADL量表-8床椅移动=15.0,0.0
ADL量表-8床椅移动=10.0,0.0
弹性评估-6我能处理一些不愉快或痛苦的情绪=5.0,0.0
Fried衰弱表型评估-③低强度活动（太极，气功，瑜伽，击剑，武术等）=3.0,0.0
弹性评估-6我能处理一些不愉快或痛苦的情绪=2.0,0.0
弹性评估-6我能处理一些不愉快或痛苦的情绪=1.0,0.0
弹性评估-5我能很好地规划自己的日常生活=Missing,0.0
弹性评估-5我能很好地规划自己的日常生活=5.0,0.0
弹性评估-5我能很好地规划自己的日常生活=4.0,0.0
弹性评估-5我能很好地规划自己的日常生活=3.0,0.0
弹性评估-5我能很好地规划自己的日常生活=2.0,0.0
弹性评估-2我的食欲很好=Missing,0.0
弹性评估-2我的食欲很好=5.0,0.0
弹性评估-2我的食欲很好=4.0,0.0
弹性评估-2我的食欲很好=3.0,0.0
弹性评估-2我的食欲很好=2.0,0.0
弹性评估-2我的食欲很好=1.0,0.0
弹性评估-1我的身体状况比同龄人要好=Missing,0.0
弹性评估-9当我生病或遇到困难时，会有人给我鼓励和帮助=5.0,0.0
弹性评估-9当我生病或遇到困难时，会有人给我鼓励和帮助=4.0,0.0
弹性评估-9当我生病或遇到困难时，会有人给我鼓励和帮助=3.0,0.0
弹性评估-9当我生病或遇到困难时，会有人给我鼓励和帮助=2.0,0.0
弹性评估-9当我生病或遇到困难时，会有人给我鼓励和帮助=1.0,0.0
弹性评估-8当生活环境改变，我可以很好地适应=Missing,0.0
弹性评估-8当生活环境改变，我可以很好地适应=5.0,0.0
弹性评估-8当生活环境改变，我可以很好地适应=3.0,0.0
Fried衰弱表型评估-③低强度活动（太极，气功，瑜伽，击剑，武术等）=2.0,0.0
Fried衰弱表型评估-③低强度活动（太极，气功，瑜伽，击剑，武术等）=1.0,0.0
弹性评估-7如果我生病了，即使不能恢复到以前的身体状态，也会学着适应各种变化=5.0,0.0
弹性评估-7如果我生病了，即使不能恢复到以前的身体状态，也会学着适应各种变化=4.0,0.0
弹性评估-7如果我生病了，即使不能恢复到以前的身体状态，也会学着适应各种变化=3.0,0.0
弹性评估-7如果我生病了，即使不能恢复到以前的身体状态，也会学着适应各种变化=2.0,0.0
弹性评估-7如果我生病了，即使不能恢复到以前的身体状态，也会学着适应各种变化=1.0,0.0
弹性评估-6我能处理一些不愉快或痛苦的情绪=Missing,0.0
弹性评估-12我的收入能够维持日常开支=3.0,0.0
弹性评估-12我的收入能够维持日常开支=2.0,0.0
弹性评估-12我的收入能够维持日常开支=1.0,0.0
弹性评估-11我有得到健康知识的方法和途径=Missing,0.0
弹性评估-11我有得到健康知识的方法和途径=5.0,0.0
弹性评估-11我有得到健康知识的方法和途径=4.0,0.0
弹性评估-11我有得到健康知识的方法和途径=3.0,0.0
弹性评估-11我有得到健康知识的方法和途径=2.0,0.0
弹性评估-11我有得到健康知识的方法和途径=1.0,0.0
弹性评估-10我有可以讲心里话的人=Missing,0.0
弹性评估-10我有可以讲心里话的人=5.0,0.0
弹性评估-10我有可以讲心里话的人=4.0,0.0
Fried衰弱表型评估-②室外活动（园艺等）=Missing,0.0
弹性评估-10我有可以讲心里话的人=2.0,0.0
弹性评估-10我有可以讲心里话的人=1.0,0.0
弹性评估-9当我生病或遇到困难时，会有人给我鼓励和帮助=Missing,0.0
冠心病心绞痛发病年数=15.0,0.0
冠心病心绞痛发病年数=10.0,0.0
冠心病心绞痛发病年数=1.0,0.0
是否冠心病心绞痛=Missing,0.0
高血压治疗状态=2.0,0.0
高血压治疗状态=1.0,0.0
高血压治疗状态=0.0,0.0
高血压发病年数=Other,0.0
高血压发病年数=Missing,0.0
高血压发病年数=6.0,0.0
高血压发病年数=5.0,0.0
弹性评估-13我有自己的个人爱好或休闲方式=3.0,0.0
弹性评估-13我有自己的个人爱好或休闲方式=2.0,0.0
弹性评估-13我有自己的个人爱好或休闲方式=1.0,0.0
弹性评估-12我的收入能够维持日常开支=Missing,0.0
弹性评估-12我的收入能够维持日常开支=5.0,0.0
生命质量评估-3）是否影响您爬几层楼梯？=3.0,0.0
生命质量评估-3）是否影响您爬几层楼梯？=2.0,0.0
生命质量评估-3）是否影响您爬几层楼梯？=1.0,0.0
生命质量评估-2）中等强度的活动。如移动一张桌子、扫地、打太极拳、做简单体操等？=Missing,0.0
生命质量评估-2）中等强度的活动。如移动一张桌子、扫地、打太极拳、做简单体操等？=3.0,0.0
生命质量评估-2）中等强度的活动。如移动一张桌子、扫地、打太极拳、做简单体操等？=2.0,0.0
生命质量评估-1）总体来讲，您的健康状况是=3.0,0.0
生命质量评估-1）总体来讲，您的健康状况是=1.0,0.0
弹性评估-14我经常参加社区服务等社会活动=Missing,0.0
弹性评估-14我经常参加社区服务等社会活动=5.0,0.0
弹性评估-14我经常参加社区服务等社会活动=4.0,0.0
弹性评估-14我经常参加社区服务等社会活动=2.0,0.0
弹性评估-14我经常参加社区服务等社会活动=1.0,0.0
弹性评估-13我有自己的个人爱好或休闲方式=Missing,0.0
弹性评估-13我有自己的个人爱好或休闲方式=5.0,0.0
弹性评估-13我有自己的个人爱好或休闲方式=4.0,0.0
生命质量评估-7）在过去4个星期的工作和日常生活中，您是否因为情绪方面的原因（比如感到沮丧或者焦虑）而令您的工作或活动受到限制？=2.0,0.0
生命质量评估-7）在过去4个星期的工作和日常生活中，您是否因为情绪方面的原因（比如感到沮丧或者焦虑）而令您的工作或活动受到限制？=1.0,0.0
高血压发病年数=30.0,0.0
高血压发病年数=25.0,0.0
高血压发病年数=15.0,0.0
高血压发病年数=13.0,0.0
Fried衰弱表型评估-②室外活动（园艺等）=4.0,0.0
高血压发病年数=10.0,0.0
Fried衰弱表型评估-②室外活动（园艺等）=3.0,0.0
生命质量评估-6）在过去4个星期里，您是否情绪方面的原因（比如感到沮丧或者焦虑）而令您在工作或日常生活中感到力不从心？=Missing,0.0
生命质量评估-5）在过去4个星期的工作和日常生活中，您是否因为身体健康的原因而令您的工作或活动受到限制？=2.0,0.0
生命质量评估-5）在过去4个星期的工作和日常生活中，您是否因为身体健康的原因而令您的工作或活动受到限制？=1.0,0.0
生命质量评估-4）在过去4个星期里，您是否会因为身体健康的原因，在日常生活或工作中感到力不从心？=Missing,0.0
生命质量评估-4）在过去4个星期里，您是否会因为身体健康的原因，在日常生活或工作中感到力不从心？=2.0,0.0
生命质量评估-4）在过去4个星期里，您是否会因为身体健康的原因，在日常生活或工作中感到力不从心？=1.0,0.0
生命质量评估-3）是否影响您爬几层楼梯？=Missing,0.0
跌倒评估-3使用助行器具=0.0,0.0
健康状态=很好,0.0
健康状态=差,0.0
健康状态=一般,0.0
跌倒评估-2超过一个疾病诊断=Missing,0.0
跌倒评估-2超过一个疾病诊断=15.0,0.0
跌倒评估-2超过一个疾病诊断=0.0,0.0
跌倒评估-13月内有无跌倒/视觉障碍=Missing,0.0
跌倒评估-13月内有无跌倒/视觉障碍=25.0,0.0
生命质量评估-8）在过去的4个星期里，您身体上的疼痛对您的日常工作（包括上班和家务）有多大影响？=Missing,0.0
生命质量评估-8）在过去的4个星期里，您身体上的疼痛对您的日常工作（包括上班和家务）有多大影响？=6.0,0.0
Fried衰弱表型评估-②室外活动（园艺等）=2.0,0.0
Fried衰弱表型评估-②室外活动（园艺等）=1.0,0.0
生命质量评估-8）在过去的4个星期里，您身体上的疼痛对您的日常工作（包括上班和家务）有多大影响？=2.0,0.0
生命质量评估-8）在过去的4个星期里，您身体上的疼痛对您的日常工作（包括上班和家务）有多大影响？=1.0,0.0
生命质量评估-7）在过去4个星期的工作和日常生活中，您是否因为情绪方面的原因（比如感到沮丧或者焦虑）而令您的工作或活动受到限制？=Missing,0.0
肌少症评估-3从椅子或床起立是否存在困难，是否需要帮助？=0.0,0.0
肌少症评估-2步行穿过房间是否存在困难，是否需要帮助？=Missing,0.0
肌少症评估-2步行穿过房间是否存在困难，是否需要帮助？=2.0,0.0
肌少症评估-2步行穿过房间是否存在困难，是否需要帮助？=1.0,0.0
肌少症评估-2步行穿过房间是否存在困难，是否需要帮助？=0.0,0.0
跌倒评估-6认知能力=Missing,0.0
跌倒评估-6认知能力=15.0,0.0
跌倒评估-6认知能力=0.0,0.0
跌倒评估-5步态=Missing,0.0
跌倒评估-5步态=20.0,0.0
跌倒评估-5步态=10.0,0.0
跌倒评估-5步态=0.0,0.0
跌倒评估-4静脉输液/置管/使用药物治疗=Missing,0.0
跌倒评估-4静脉输液/置管/使用药物治疗=0.0,0.0
跌倒评估-3使用助行器具=30.0,0.0
跌倒评估-3使用助行器具=15.0,0.0
生活行为与社会功能评估-您经常进行以下闲暇活动吗?(打牌、下棋、花草园艺、养小动物、书法绘画拉奏吟唱钓鱼、逛公园、集邮及物品收藏、散步锻炼、运动、玩电脑、看电影听戏、与邻居等聊天等)=2-0,0.0
生活行为与社会功能评估-您经常进行以下闲暇活动吗?(打牌、下棋、花草园艺、养小动物、书法绘画拉奏吟唱钓鱼、逛公园、集邮及物品收藏、散步锻炼、运动、玩电脑、看电影听戏、与邻居等聊天等)=1-1,0.0
生活行为与社会功能评估-2您是否参与社区服务、帮助邻里等社会公益性活动（包括有偿或无偿）？=Missing,0.0
生活行为与社会功能评估-2您是否参与社区服务、帮助邻里等社会公益性活动（包括有偿或无偿）？=3-1,0.0
生活行为与社会功能评估-2您是否参与社区服务、帮助邻里等社会公益性活动（包括有偿或无偿）？=2-0,0.0
生活行为与社会功能评估-2您是否参与社区服务、帮助邻里等社会公益性活动（包括有偿或无偿）？=1-0,0.0
生活行为与社会功能评估-1过去1年，帮助家属/朋友做事（帮助别人）=Missing,0.0
生活行为与社会功能评估-1过去1年，帮助家属/朋友做事（帮助别人）=3-1,0.0
生活行为与社会功能评估-1过去1年，帮助家属/朋友做事（帮助别人）=2-0,0.0
生活行为与社会功能评估-1过去1年，帮助家属/朋友做事（帮助别人）=1-0,0.0
肌少症评估-4爬10层台阶是否存在困难？=Missing,0.0
肌少症评估-4爬10层台阶是否存在困难？=1.0,0.0
肌少症评估-4爬10层台阶是否存在困难？=0.0,0.0
肌少症评估-3从椅子或床起立是否存在困难，是否需要帮助？=Missing,0.0
肌少症评估-3从椅子或床起立是否存在困难，是否需要帮助？=2.0,0.0
肌少症评估-3从椅子或床起立是否存在困难，是否需要帮助？=1.0,0.0
Fried衰弱表型评估-①散步=Missing,0.0
Fried衰弱表型评估-①散步=4.0,0.0
经济状况=1.0,0.0
经济状况=0.0,0.0
人均可支配月收入水平=Missing,0.0
人均可支配月收入水平=0.0,0.0
一生主要从事=1.0,0.0
生活行为与社会功能评估-5目前的收入（包括现金和实物）是否能够维持您的日常开支？=4-1,0.0
生活行为与社会功能评估-5目前的收入（包括现金和实物）是否能够维持您的日常开支？=3-1,0.0
生活行为与社会功能评估-5目前的收入（包括现金和实物）是否能够维持您的日常开支？=2-0,0.0
生活行为与社会功能评估-4您过去的一周内是否感觉孤独？=Missing,0.0
生活行为与社会功能评估-4您过去的一周内是否感觉孤独？=3-1,0.0
生活行为与社会功能评估-4您过去的一周内是否感觉孤独？=1-0,0.0
生活行为与社会功能评估-您经常进行以下闲暇活动吗?(打牌、下棋、花草园艺、养小动物、书法绘画拉奏吟唱钓鱼、逛公园、集邮及物品收藏、散步锻炼、运动、玩电脑、看电影听戏、与邻居等聊天等)=Missing,0.0
生活行为与社会功能评估-您经常进行以下闲暇活动吗?(打牌、下棋、花草园艺、养小动物、书法绘画拉奏吟唱钓鱼、逛公园、集邮及物品收藏、散步锻炼、运动、玩电脑、看电影听戏、与邻居等聊天等)=4-0,0.0
生活行为与社会功能评估-您经常进行以下闲暇活动吗?(打牌、下棋、花草园艺、养小动物、书法绘画拉奏吟唱钓鱼、逛公园、集邮及物品收藏、散步锻炼、运动、玩电脑、看电影听戏、与邻居等聊天等)=3-0,0.0
生活行为与社会功能评估-您最常饮用的酒是(只选主要一种)？=Other,0.0
生活行为与社会功能评估-您最常饮用的酒是(只选主要一种)？=Missing,0.0
生活行为与社会功能评估-您最常饮用的酒是(只选主要一种)？=4.0,0.0
生活行为与社会功能评估-您最常饮用的酒是(只选主要一种)？=2.0,0.0
生活行为与社会功能评估-您最常饮用的酒是(只选主要一种)？=1.0,0.0
生活行为与社会功能评估-8您是否喝酒？=Missing,0.0
生活行为与社会功能评估-8您是否喝酒？=4.0,0.0
生活行为与社会功能评估-8您是否喝酒？=2.0,0.0
Fried衰弱表型评估-①散步=3.0,0.0
Fried衰弱表型评估-①散步=2.0,0.0
生活行为与社会功能评估-7您是否有吸烟习惯？=4.0,0.0
生活行为与社会功能评估-7您是否有吸烟习惯？=3.0,0.0
生活行为与社会功能评估-7您是否有吸烟习惯？=2.0,0.0
生活行为与社会功能评估-7您是否有吸烟习惯？=1.0,0.0
生活行为与社会功能评估-6您有可以讲心里话的家人/朋友吗？=Missing,0.0
生活行为与社会功能评估-6您有可以讲心里话的家人/朋友吗？=1-0,0.0
Fried衰弱表型评估-我感觉做任何事都很费力=2-0,0.0
Fried衰弱表型评估-我感觉做任何事都很费力=1-0,0.0
市=松原市,0.0
Fried衰弱表型评估-我感觉做任何事都很费力=0,0.0
"生活行为与社会功能评估-10过去2年里,您喝茶的频率如何？=Missing",0.0
"生活行为与社会功能评估-10过去2年里,您喝茶的频率如何？=5.0",0.0
"生活行为与社会功能评估-10过去2年里,您喝茶的频率如何？=4.0",0.0
"生活行为与社会功能评估-10过去2年里,您喝茶的频率如何？=3.0",0.0
"生活行为与社会功能评估-10过去2年里,您喝茶的频率如何？=2.0",0.0
"生活行为与社会功能评估-10过去2年里,您喝茶的频率如何？=1.0",0.0
"生活行为与社会功能评估-9过去2年里,您饮用咖啡的频率如何？=Other",0.0
"生活行为与社会功能评估-9过去2年里,您饮用咖啡的频率如何？=Missing",0.0
"生活行为与社会功能评估-9过去2年里,您饮用咖啡的频率如何？=5.0",0.0
"生活行为与社会功能评估-9过去2年里,您饮用咖啡的频率如何？=3.0",0.0
"生活行为与社会功能评估-9过去2年里,您饮用咖啡的频率如何？=2.0",0.0
"生活行为与社会功能评估-9过去2年里,您饮用咖啡的频率如何？=1.0",0.0
Fried衰弱表型评估-3)是否完成4米行走:=1.0,0.0
省=北京市,0.0
Fried衰弱表型评估-3)是否完成4米行走:=3.0,0.0
Fried衰弱表型评估-您近期是否因手术、外伤、或有其他健康状况可能对您行走造成限制?=Missing,0.0
Fried衰弱表型评估-您近期是否因手术、外伤、或有其他健康状况可能对您行走造成限制?=2.0,0.0
Fried衰弱表型评估-我什么事情都不想干=Other,0.0
Fried衰弱表型评估-我什么事情都不想干=Missing,0.0
Fried衰弱表型评估-我什么事情都不想干=4-1,0.0
Fried衰弱表型评估-我什么事情都不想干=3-1,0.0
Fried衰弱表型评估-我什么事情都不想干=2-0,0.0
Fried衰弱表型评估-我什么事情都不想干=1-0,0.0
Fried衰弱表型评估-我什么事情都不想干=0,0.0
Fried衰弱表型评估-我感觉做任何事都很费力=Other,0.0
慢病症状-反复关节疼痛=1.0,0.0
慢病症状-反复关节疼痛=0.0,0.0
Fried衰弱表型评估-我感觉做任何事都很费力=3-1,0.0
慢病症状-活动时胸闷或胸痛=0.0,0.0
自我感觉嗅觉=灵敏,0.0
慢病症状-活动气短、水肿=Missing,0.0
慢病症状-活动气短、水肿=1.0,0.0
慢病症状-活动气短、水肿=0.0,0.0
慢病症状-明显记忆下降=Missing,0.0
慢病症状-明显记忆下降=1.0,0.0
慢病症状-明显记忆下降=0.0,0.0
慢病症状-排尿不畅或困难=Missing,0.0
慢病症状-排尿不畅或困难=1.0,0.0
慢病症状-活动时胸闷或胸痛=1.0,0.0
衰弱快速筛查量表-3您每天体育锻炼（室外活动）大于30min么（或3h/周)？=1.0,0.0
衰弱快速筛查量表-3您每天体育锻炼（室外活动）大于30min么（或3h/周)？=0.0,0.0
衰弱快速筛查量表-2您能提10斤重物么？=Missing,0.0
衰弱快速筛查量表-2您能提10斤重物么？=1.0,0.0
Fried衰弱表型评估-①散步=1.0,0.0
慢病症状-尿失禁=1.0,0.0
Fried衰弱表型评估-2)您每天体育锻炼（室外活动）大于30min么（或3h/周)？=1.0,0.0
Fried衰弱表型评估-2)您每天体育锻炼（室外活动）大于30min么（或3h/周)？=0.0,0.0
Fried衰弱表型评估-5)测量时的体位？=Missing,0.0
Fried衰弱表型评估-5)测量时的体位？=3.0,0.0
Fried衰弱表型评估-5)测量时的体位？=2.0,0.0
Fried衰弱表型评估-5)测量时的体位？=1.0,0.0
Fried衰弱表型评估-2)习惯用手=Missing,0.0
Fried衰弱表型评估-2)习惯用手=2.0,0.0
Fried衰弱表型评估-1)在过去的6个月里，您的一只手或双手有没有做过手术或者发生任何肿胀、发炎、严重疼痛或受伤？=Missing,0.0
Fried衰弱表型评估-1)在过去的6个月里，您的一只手或双手有没有做过手术或者发生任何肿胀、发炎、严重疼痛或受伤？=4.0,0.0
Fried衰弱表型评估-1)在过去的6个月里，您的一只手或双手有没有做过手术或者发生任何肿胀、发炎、严重疼痛或受伤？=3.0,0.0
Fried衰弱表型评估-1)在过去的6个月里，您的一只手或双手有没有做过手术或者发生任何肿胀、发炎、严重疼痛或受伤？=2.0,0.0
Fried衰弱表型评估-3)是否完成4米行走:=Other,0.0
自我感觉嗅觉=一般,0.0
衰弱快速筛查量表-2您能提10斤重物么？=0.0,0.0
