feature,mean_abs_shap
高血压发病年数=5.0,0.00023150461
活力-活动能力=1,0.00022859905
高血压发病年数=30.0,0.00022731304
ADL量表-9平地行走45米=10.0,0.00022685503
是否慢阻肺=0.0,0.00022620313
市=松原市,0.0002254175
市=临沧市,0.00022507182
ADL量表-6控制小便=0.0,0.00022491426
人均可支配月收入水平=1.0,0.00022344448
Fried衰弱表型评估-您近期是否因手术、外伤、或有其他健康状况可能对您行走造成限制?=Missing,0.0002209842
是否肿瘤=0.0,0.00022031493
IADL量表-8洗个人小衣物=2.0,0.0002192964
冠心病心绞痛发病年数=Other,0.00021787184
弹性评估-12我的收入能够维持日常开支=1.0,0.00021745599
Fried衰弱表型评估-③低强度活动（太极，气功，瑜伽，击剑，武术等）=2.0,0.0002173432
活力-神经心理问题=0,0.00021730074
人均可支配月收入水平=5.0,0.00021348741
慢病症状-尿失禁=0.0,0.00021314611
糖尿病发病年数=Missing,0.000209694
糖尿病发病年数=10.0,0.00020657406
高血压发病年数=3.0,0.00020472232
生活行为与社会功能评估-您最常饮用的酒是(只选主要一种)？=2.0,0.00020442515
肌酐=Other,0.0002019548
Fried衰弱表型评估-1)在过去的6个月里，您的一只手或双手有没有做过手术或者发生任何肿胀、发炎、严重疼痛或受伤？=1.0,0.00019982585
弹性评估-7如果我生病了，即使不能恢复到以前的身体状态，也会学着适应各种变化=2.0,0.00019979713
是否胃肠疾病=1.0,0.00019972051
腰围=78.0,0.00019887355
市=昆明市,0.00019742032
人均可支配月收入水平=2.0,0.00019654966
区=朝阳区,0.0001964035
生活行为与社会功能评估-1过去1年，帮助家属/朋友做事（帮助别人）=3-1,0.00019259303
Fried衰弱表型评估-③低强度活动（太极，气功，瑜伽，击剑，武术等）=4.0,0.00019115189
Fried衰弱表型评估-2)您每天体育锻炼（室外活动）大于30min么（或3h/周)？=Missing,0.00018807691
是否青光眼=0.0,0.00018688833
臀围=94.0,0.00018421866
Fried衰弱表型评估-3)是否完成4米行走:=3.0,0.00018310094
Fried衰弱表型评估-我感觉做任何事都很费力=4-1,0.00018212889
一生主要从事=Missing,0.00018188517
查尔森合并症-痴呆=无,0.00017999031
Fried衰弱表型评估-①散步=Missing,0.00017903007
血红蛋白=Missing,0.000176712
高血压发病年数=15.0,0.00017443398
高血压发病年数=4.0,0.00017369655
查尔森合并症-糖尿病伴器官损害=有,0.00017338332
糖化血红蛋白=Other,0.00017322588
糖尿病发病年数=4.0,0.00017287763
糖尿病发病年数=15.0,0.00017270772
人均可支配月收入水平=6.0,0.00017179245
红细胞=4.2,0.00017048387
Fried衰弱表型评估-5)测量时的体位？=Missing,0.0001671052
ADL量表-4穿衣（穿脱衣服、鞋袜、系鞋带、扣子、拉链）=0.0,0.00016678357
Fried衰弱表型评估-①散步=1.0,0.00016295824
高血压发病年数=7.0,0.0001627743
查尔森合并症-中度到严重的肝脏疾病=无,0.00016188165
家庭类型=5.0,0.00016151198
弹性评估-7如果我生病了，即使不能恢复到以前的身体状态，也会学着适应各种变化=4.0,0.00016014525
区=德惠市,0.0001598845
生活行为与社会功能评估-4您过去的一周内是否感觉孤独？=4-1,0.00015925567
糖尿病发病年数=7.0,0.00015731448
脑血栓发病年数=1.0,0.00015662616
查尔森合并症-慢性肺疾病=有,0.00015458038
人均可支配月收入水平=Missing,0.00015446718
生活行为与社会功能评估-6您有可以讲心里话的家人/朋友吗？=2-1,0.0001535948
糖尿病发病年数=5.0,0.00015331632
省=Other,0.00015304155
区=长白朝鲜族自治县,0.00015231375
弹性评估-2我的食欲很好=4.0,0.00015140636
弹性评估-12我的收入能够维持日常开支=2.0,0.00015120229
Fried衰弱表型评估-我什么事情都不想干=4-1,0.00015025472
生命质量评估-8）在过去的4个星期里，您身体上的疼痛对您的日常工作（包括上班和家务）有多大影响？=4.0,0.00014881985
认知-您现在在哪个县（区）=0,0.00014721499
省=河南省,0.0001469657
腰围=95.0,0.00014555568
是否慢阻肺=1.0,0.00014455811
高密度脂蛋白=Other,0.00014404405
ADL量表-2洗澡=5.0,0.00014151723
健康状态=很差,0.00014065177
ADL量表-3修饰（洗脸、刷牙、刮脸、梳头）=0.0,0.00014059622
高血压治疗状态=0.0,0.00013907472
臀围=89.0,0.0001362262
是否骨关节病=0.0,0.00013555287
生活行为与社会功能评估-您经常进行以下闲暇活动吗?(打牌、下棋、花草园艺、养小动物、书法绘画拉奏吟唱钓鱼、逛公园、集邮及物品收藏、散步锻炼、运动、玩电脑、看电影听戏、与邻居等聊天等)=2-0,0.00013312795
冠心病心绞痛发病年数=5.0,0.00013189952
市=长春市,0.00012831896
感知-第三行看到≥3个E的方向=1,0.00012822995
市=白城市,0.00012741656
家庭类型=4.0,0.00012708151
同型半胱氨酸=Missing,0.0001261601
生命质量评估-8）在过去的4个星期里，您身体上的疼痛对您的日常工作（包括上班和家务）有多大影响？=5.0,0.00012596096
门冬氨酸氨基转移酶=Missing,0.00012388325
门冬氨酸氨基转移酶=17.0,0.00012356463
查尔森合并症-消化性溃疡疾病=无,0.00012332092
冠心病心绞痛发病年数=6.0,0.0001203841
臀围=98.0,0.000119666845
区=宽城区,0.00011879933
认知-您现在在哪个省（市）=0,0.000118577744
甘油三酯=Missing,0.00011824715
臀围=Other,0.00011718737
尿素氮=Other,0.00011697541
查尔森合并症-偏瘫=无,0.000116625895
IADL量表-4管理财务=3.0,0.00011436047
腰围=98.0,0.00011294092
ADL量表-7如厕=10.0,0.000112333815
糖尿病发病年数=6.0,0.000110566485
糖尿病治疗状态=0.0,0.000108342
弹性评估-9当我生病或遇到困难时，会有人给我鼓励和帮助=5.0,0.00010818356
认知-您现在在第几层楼=1,0.00010785747
腰围=83.0,0.000106556814
Fried衰弱表型评估-1)在过去的6个月里，您的一只手或双手有没有做过手术或者发生任何肿胀、发炎、严重疼痛或受伤？=2.0,0.00010586006
慢病症状-无外因的骨折=1.0,0.00010532866
弹性评估-9当我生病或遇到困难时，会有人给我鼓励和帮助=1.0,0.000104298146
Fried衰弱表型评估-我感觉做任何事都很费力=0,0.000102235565
是否骨质疏松=0.0,0.00010215813
臀围=88.0,0.00010161663
ADL量表-6控制小便=10.0,0.00010077405
弹性评估-13我有自己的个人爱好或休闲方式=1.0,0.00010056192
臀围=106.0,0.000100274534
心理-您是否常感到孤立无援？=1,9.9103876e-05
弹性评估-8当生活环境改变，我可以很好地适应=1.0,9.882414e-05
查尔森合并症-偏瘫=Other,9.6045e-05
高血压发病年数=8.0,9.5724085e-05
高血压发病年数=25.0,9.533565e-05
白内障发病年数=Missing,9.4179115e-05
是否脑出血=1.0,9.397467e-05
ADL量表-3修饰（洗脸、刷牙、刮脸、梳头）=5.0,9.1815644e-05
查尔森合并症-消化性溃疡疾病=有,8.980482e-05
受试来源=2.0,8.949546e-05
白内障发病年数=1.0,8.8687346e-05
冠心病心绞痛发病年数=15.0,8.856587e-05
弹性评估-6我能处理一些不愉快或痛苦的情绪=1.0,8.844424e-05
总胆固醇=Missing,8.751659e-05
冠心病心绞痛发病年数=1.0,8.575748e-05
高血压治疗状态=1.0,8.572525e-05
红细胞=4.7,8.569028e-05
高血压发病年数=2.0,8.520833e-05
跌倒评估-5步态=20.0,8.3920626e-05
"生活行为与社会功能评估-9过去2年里,您饮用咖啡的频率如何？=5.0",8.308567e-05
区=绿园区,7.986267e-05
糖尿病治疗状态=1.0,7.973375e-05
糖尿病发病年数=20.0,7.9318525e-05
Fried衰弱表型评估-②室外活动（园艺等）=Missing,7.7678946e-05
是否甲状腺功能减退=0.0,7.563216e-05
弹性评估-5我能很好地规划自己的日常生活=5.0,7.532611e-05
感知-在1.5米处检测大E=1,7.2903094e-05
认知-您现在在哪个省（市）=1,7.234984e-05
市=楚雄彝族自治州,7.150215e-05
红细胞=4.3,7.100651e-05
区=鼓楼区,6.742805e-05
同型半胱氨酸=9.0,6.73075e-05
弹性评估-2我的食欲很好=1.0,6.644824e-05
门冬氨酸氨基转移酶=18.0,6.624428e-05
臀围=96.0,6.277882e-05
区=中原区,6.0406768e-05
婚姻状况=3.0,5.9875805e-05
腰围=89.0,5.8911624e-05
Fried衰弱表型评估-③低强度活动（太极，气功，瑜伽，击剑，武术等）=Missing,5.7865374e-05
是否神经衰弱=1.0,5.7348563e-05
是否高血压=Missing,5.71235e-05
是否痴呆=Other,5.465043e-05
ADL量表-7如厕=5.0,5.41321e-05
弹性评估-10我有可以讲心里话的人=1.0,5.2997304e-05
脑血栓发病年数=Other,5.195266e-05
IADL量表-3上街购物=3.0,5.161164e-05
腰围=90.0,5.0504696e-05
是否其他=0.0,5.0400464e-05
IADL量表-1打电话=2.0,5.0103812e-05
红细胞=Other,4.8708946e-05
ADL量表-9平地行走45米=5.0,4.8277518e-05
冠心病心绞痛治疗状态=Other,4.711969e-05
腰围=86.0,4.670552e-05
红细胞=4.6,4.6043086e-05
区=丰台区,4.571329e-05
冠心病心绞痛发病年数=Missing,4.548654e-05
白蛋白=Missing,4.513312e-05
Fried衰弱表型评估-④中度及以上强度活动（跳舞，保龄，高尔夫，游泳，乒乓球，足球，篮球，跑步，爬山等）=Missing,4.50756e-05
市=乌鲁木齐市,4.489086e-05
区=东城区,4.3019118e-05
ADL量表-9平地行走45米=0.0,4.2460506e-05
白内障治疗状态=0.0,4.168835e-05
是否甲状腺功能亢进=0.0,4.154524e-05
是否帕金森=0.0,4.0477604e-05
白内障发病年数=5.0,3.769859e-05
区=公主岭市,3.5116853e-05
IADL量表-8洗个人小衣物=3.0,3.3626442e-05
臀围=102.0,3.310041e-05
糖尿病发病年数=Other,3.290557e-05
IADL量表-5整理家务=2.0,3.144035e-05
Fried衰弱表型评估-①散步=2.0,3.0677722e-05
婚姻状况=Missing,2.9203184e-05
脑血栓发病年数=10.0,2.9106955e-05
高血压发病年数=20.0,2.7528033e-05
脑血栓发病年数=5.0,2.625683e-05
IADL量表-8洗个人小衣物=1.0,2.5947416e-05
臀围=97.0,2.5672012e-05
婚姻状况=0.0,2.5188236e-05
Fried衰弱表型评估-1)在过去的6个月里，您的一只手或双手有没有做过手术或者发生任何肿胀、发炎、严重疼痛或受伤？=Missing,2.469526e-05
认知-您现在在哪个县（区）=1,2.4181145e-05
查尔森合并症-充血性心力衰竭=无,2.4140872e-05
是否慢性肝病=1.0,2.3693945e-05
生活行为与社会功能评估-7您是否有吸烟习惯？=4.0,2.3588571e-05
市=四平市,2.2785478e-05
ADL量表-6控制小便=5.0,2.1891523e-05
认知-您现在在哪个乡（镇、街道）=1,2.1826154e-05
查尔森合并症-中度到严重的肝脏疾病=Other,1.9592746e-05
是否前列腺病（问男）=1.0,1.956469e-05
白内障治疗状态=Missing,1.9240533e-05
是否肾脏疾病=1.0,1.83913e-05
白内障治疗状态=2.0,1.7576453e-05
冠心病心绞痛发病年数=20.0,1.7149392e-05
红细胞=4.8,1.6452705e-05
腰围=82.0,1.5579417e-05
冠心病心绞痛发病年数=2.0,1.5575313e-05
弹性评估-1我的身体状况比同龄人要好=Missing,1.4870686e-05
ADL量表-4穿衣（穿脱衣服、鞋袜、系鞋带、扣子、拉链）=10.0,1.4337775e-05
冠心病心绞痛发病年数=8.0,8.6015025e-06
腰围=Other,6.9655716e-06
婚姻状况=Other,5.8753094e-06
ADL量表-1进食=10.0,0.0
ADL量表-1进食=5.0,0.0
ADL量表-1进食=Missing,0.0
ADL量表-2洗澡=Missing,0.0
ADL量表-4穿衣（穿脱衣服、鞋袜、系鞋带、扣子、拉链）=5.0,0.0
ADL量表-4穿衣（穿脱衣服、鞋袜、系鞋带、扣子、拉链）=Missing,0.0
ADL量表-5控制大便=10.0,0.0
ADL量表-5控制大便=5.0,0.0
ADL量表-5控制大便=Missing,0.0
ADL量表-5控制大便=Other,0.0
ADL量表-6控制小便=Missing,0.0
ADL量表-7如厕=0.0,0.0
ADL量表-7如厕=Missing,0.0
ADL量表-8床椅移动=0.0,0.0
ADL量表-8床椅移动=Missing,0.0
是否胃肠疾病=Missing,0.0
是否慢性肝病=0.0,0.0
是否慢性肝病=Missing,0.0
是否肾脏疾病=Missing,0.0
是否脑血栓=Missing,0.0
脑血栓发病年数=2.0,0.0
脑血栓发病年数=3.0,0.0
是否脑出血=Missing,0.0
是否脑血管病（TIA）=Missing,0.0
是否痴呆=0.0,0.0
是否痴呆=Missing,0.0
运动是否完成编码=0,0.0
运动是否完成编码=1,0.0
运动是否完成编码=2,0.0
是否完整数据=缺失,0.0
脑血栓发病年数=4.0,0.0
ADL量表-9平地行走45米=Missing,0.0
ADL量表-10上下楼梯=Missing,0.0
冠心病心绞痛治疗状态=Missing,0.0
是否心肌梗死=Missing,0.0
是否其他心血管疾病=Missing,0.0
是否慢阻肺=Missing,0.0
是否神经衰弱=0.0,0.0
是否神经衰弱=Missing,0.0
是否其他神经疾病=0.0,0.0
是否其他神经疾病=1.0,0.0
是否其他神经疾病=Missing,0.0
是否糖尿病=Missing,0.0
糖尿病发病年数=1.0,0.0
脑血栓治疗状态=1.0,0.0
脑血栓治疗状态=Missing,0.0
脑血栓治疗状态=Other,0.0
是否其他呼吸疾病=Missing,0.0
弹性评估-2我的食欲很好=Missing,0.0
弹性评估-5我能很好地规划自己的日常生活=1.0,0.0
弹性评估-5我能很好地规划自己的日常生活=Missing,0.0
弹性评估-6我能处理一些不愉快或痛苦的情绪=Missing,0.0
糖尿病发病年数=30.0,0.0
糖尿病发病年数=8.0,0.0
是否帕金森=1.0,0.0
是否帕金森=Missing,0.0
是否癫痫=0.0,0.0
是否癫痫=Missing,0.0
是否癫痫=Other,0.0
弹性评估-7如果我生病了，即使不能恢复到以前的身体状态，也会学着适应各种变化=Missing,0.0
弹性评估-8当生活环境改变，我可以很好地适应=Missing,0.0
弹性评估-10我有可以讲心里话的人=Missing,0.0
弹性评估-11我有得到健康知识的方法和途径=1.0,0.0
是否肿瘤=1.0,0.0
是否肿瘤=Missing,0.0
是否白内障=Missing,0.0
白内障发病年数=10.0,0.0
白内障发病年数=2.0,0.0
认知-给您一张纸请您按我说的去做-放在您的大腿上=1,0.0
认知-文化水平=Other,0.0
糖尿病发病年数=12.0,0.0
弹性评估-11我有得到健康知识的方法和途径=Missing,0.0
是否冠心病心绞痛=Missing,0.0
冠心病心绞痛发病年数=3.0,0.0
是否前列腺病（问男）=Missing,0.0
认知-出示手表：请问这是什么东西？=0,0.0
认知-出示手表：请问这是什么东西？=1,0.0
认知-给您一张纸请您按我说的去做-用右手拿着这张纸=1,0.0
糖尿病治疗状态=Missing,0.0
是否骨关节病=Missing,0.0
是否骨质疏松=Missing,0.0
冠心病心绞痛治疗状态=1.0,0.0
冠心病心绞痛治疗状态=2.0,0.0
弹性评估-12我的收入能够维持日常开支=Missing,0.0
弹性评估-13我有自己的个人爱好或休闲方式=Missing,0.0
弹性评估-14我经常参加社区服务等社会活动=Missing,0.0
是否其他=Missing,0.0
白内障发病年数=3.0,0.0
ADL量表-3修饰（洗脸、刷牙、刮脸、梳头）=Missing,0.0
白内障治疗状态=1.0,0.0
查尔森合并症-结缔组织疾病=无,0.0
查尔森合并症-脑血管疾病=Missing,0.0
是否青光眼=1.0,0.0
是否青光眼=Missing,0.0
高血压发病年数=Missing,0.0
高血压治疗状态=Missing,0.0
生命质量评估-1）总体来讲，您的健康状况是=Missing,0.0
生命质量评估-2）中等强度的活动。如移动一张桌子、扫地、打太极拳、做简单体操等？=Missing,0.0
生命质量评估-3）是否影响您爬几层楼梯？=Missing,0.0
生命质量评估-4）在过去4个星期里，您是否会因为身体健康的原因，在日常生活或工作中感到力不从心？=Missing,0.0
慢病症状-活动气短、水肿=Missing,0.0
慢病症状-尿失禁=Missing,0.0
慢病症状-无外因的骨折=Missing,0.0
慢病症状-近3年无外力的摔倒=Missing,0.0
查尔森合并症-糖尿病=Missing,0.0
查尔森合并症-白血病=Missing,0.0
是否甲状腺功能减退=Missing,0.0
查尔森合并症-白血病=Other,0.0
是否甲状腺功能亢进=Missing,0.0
查尔森合并症-白血病=无,0.0
高血压发病年数=10.0,0.0
高血压发病年数=13.0,0.0
高血压发病年数=14.0,0.0
生命质量评估-5）在过去4个星期的工作和日常生活中，您是否因为身体健康的原因而令您的工作或活动受到限制？=Missing,0.0
生命质量评估-6）在过去4个星期里，您是否情绪方面的原因（比如感到沮丧或者焦虑）而令您在工作或日常生活中感到力不从心？=Missing,0.0
生命质量评估-7）在过去4个星期的工作和日常生活中，您是否因为情绪方面的原因（比如感到沮丧或者焦虑）而令您的工作或活动受到限制？=Missing,0.0
生命质量评估-8）在过去的4个星期里，您身体上的疼痛对您的日常工作（包括上班和家务）有多大影响？=Missing,0.0
查尔森合并症-中度到重度肾疾病=Missing,0.0
慢病症状-便秘=Missing,0.0
查尔森合并症-冠状动脉疾病=Missing,0.0
红细胞=4.4,0.0
红细胞=4.5,0.0
查尔森合并症-中度到重度肾疾病=Other,0.0
查尔森合并症-中度到重度肾疾病=无,0.0
红细胞=Missing,0.0
弹性评估-9当我生病或遇到困难时，会有人给我鼓励和帮助=Missing,0.0
血小板=Missing,0.0
血小板=Other,0.0
血红蛋白=Other,0.0
认知-现在是哪一年=1,0.0
慢病症状-明显记忆下降=Missing,0.0
查尔森合并症-糖尿病伴器官损害=Missing,0.0
文化程度=Other,0.0
跌倒评估-13月内有无跌倒/视觉障碍=Missing,0.0
跌倒评估-2超过一个疾病诊断=Missing,0.0
跌倒评估-3使用助行器具=0.0,0.0
跌倒评估-3使用助行器具=Missing,0.0
跌倒评估-4静脉输液/置管/使用药物治疗=Missing,0.0
白蛋白=37.0,0.0
腰围=93.0,0.0
白蛋白=Other,0.0
白细胞=Missing,0.0
白细胞=Other,0.0
慢病症状-反复关节疼痛=Missing,0.0
慢病症状-失眠=Missing,0.0
慢病症状-行动不便（缓/跛）=Missing,0.0
慢病症状-头晕=Missing,0.0
IADL量表-6服务药物=Missing,0.0
跌倒评估-5步态=Missing,0.0
跌倒评估-6认知能力=0.0,0.0
跌倒评估-6认知能力=15.0,0.0
跌倒评估-6认知能力=Missing,0.0
肌少症评估-3从椅子或床起立是否存在困难，是否需要帮助？=2.0,0.0
肌少症评估-3从椅子或床起立是否存在困难，是否需要帮助？=Missing,0.0
肌少症评估-4爬10层台阶是否存在困难？=Missing,0.0
生活行为与社会功能评估-1过去1年，帮助家属/朋友做事（帮助别人）=Missing,0.0
甘油三酯=Other,0.0
总胆固醇=Other,0.0
高密度脂蛋白=Missing,0.0
低密度脂蛋白=Missing,0.0
低密度脂蛋白=Other,0.0
尿酸=Missing,0.0
尿酸=Other,0.0
区=西山区,0.0
区=鱼峰区,0.0
出生日期=Other,0.0
一生主要从事=3.0,0.0
生活行为与社会功能评估-2您是否参与社区服务、帮助邻里等社会公益性活动（包括有偿或无偿）？=Missing,0.0
生活行为与社会功能评估-您经常进行以下闲暇活动吗?(打牌、下棋、花草园艺、养小动物、书法绘画拉奏吟唱钓鱼、逛公园、集邮及物品收藏、散步锻炼、运动、玩电脑、看电影听戏、与邻居等聊天等)=Missing,0.0
生活行为与社会功能评估-4您过去的一周内是否感觉孤独？=Missing,0.0
生活行为与社会功能评估-5目前的收入（包括现金和实物）是否能够维持您的日常开支？=Missing,0.0
查尔森合并症-轻微的肝脏疾病=有,0.0
查尔森合并症-慢性肺疾病=Missing,0.0
查尔森合并症-消化性溃疡疾病=Missing,0.0
臀围=93.0,0.0
臀围=95.0,0.0
查尔森合并症-结缔组织疾病=Missing,0.0
生活行为与社会功能评估-6您有可以讲心里话的家人/朋友吗？=Missing,0.0
Fried衰弱表型评估-我什么事情都不想干=0,0.0
生活行为与社会功能评估-7您是否有吸烟习惯？=Missing,0.0
生活行为与社会功能评估-8您是否喝酒？=Missing,0.0
区=柳南区,0.0
腰围=94.0,0.0
Fried衰弱表型评估-我什么事情都不想干=Missing,0.0
臀围=100.0,0.0
Fried衰弱表型评估-我什么事情都不想干=Other,0.0
查尔森合并症-充血性心力衰竭=Missing,0.0
查尔森合并症-充血性心力衰竭=Other,0.0
市=通辽市,0.0
查尔森合并症-周围性血管疾病=Missing,0.0
查尔森合并症-轻微的肝脏疾病=Missing,0.0
区=楚雄市,0.0
"生活行为与社会功能评估-9过去2年里,您饮用咖啡的频率如何？=Missing",0.0
"生活行为与社会功能评估-9过去2年里,您饮用咖啡的频率如何？=Other",0.0
"生活行为与社会功能评估-10过去2年里,您喝茶的频率如何？=Missing",0.0
Fried衰弱表型评估-我感觉做任何事都很费力=Missing,0.0
Fried衰弱表型评估-我感觉做任何事都很费力=Other,0.0
查尔森合并症-转移性实体肿瘤=Other,0.0
查尔森合并症-转移性实体肿瘤=无,0.0
腰围=100.0,0.0
腰围=102.0,0.0
腰围=76.0,0.0
区=乐都区,0.0
腰围=84.0,0.0
区=九台区,0.0
腰围=87.0,0.0
区=二道区,0.0
查尔森合并症-中度到严重的肝脏疾病=Missing,0.0
查尔森合并症-淋巴瘤=Missing,0.0
查尔森合并症-艾滋病=Missing,0.0
查尔森合并症-艾滋病=无,0.0
查尔森合并症-转移性实体肿瘤=Missing,0.0
查尔森合并症-淋巴瘤=Other,0.0
区=农安县,0.0
区=凤庆县,0.0
Fried衰弱表型评估-3)是否完成4米行走:=1.0,0.0
Fried衰弱表型评估-3)是否完成4米行走:=Missing,0.0
Fried衰弱表型评估-3)是否完成4米行走:=Other,0.0
查尔森合并症-淋巴瘤=无,0.0
查尔森合并症-痴呆=Missing,0.0
衰弱快速筛查量表-2您能提10斤重物么？=Missing,0.0
查尔森合并症-痴呆=Other,0.0
衰弱快速筛查量表-您近1周常有以下感觉么(>3 天)-做任何事都很费力或什么事情都不想干=Missing,0.0
查尔森合并症-糖尿病伴器官损害=无,0.0
查尔森合并症-在5年内任何肿瘤=Missing,0.0
查尔森合并症-在5年内任何肿瘤=无,0.0
市=吉林市,0.0
查尔森合并症-偏瘫=Missing,0.0
省=新疆维吾尔自治区,0.0
IADL量表-7使用交通工具=Missing,0.0
衰弱快速筛查量表-3您每天体育锻炼（室外活动）大于30min么（或3h/周)？=Missing,0.0
IADL量表-1打电话=Missing,0.0
IADL量表-2做饭=Missing,0.0
IADL量表-8洗个人小衣物=Missing,0.0
IADL量表-3上街购物=Missing,0.0
IADL量表-4管理财务=Missing,0.0
ADL量表-1进食=0.0,0.0
IADL量表-5整理家务=Missing,0.0
查尔森合并症-结缔组织疾病=Other,0.0
